,type,uuid,timestamp,message,runtime
96,r,b012cd86-8a45-11ea-9ff4-0242ac140004,1.5881842499633667e+18,Heizung/Schlafzimmer,20.799328256
97,r,b0155ace-8a45-11ea-9ff4-0242ac140004,1.5881842499800573e+18,Heizung/Küche,20.816018944
98,r,b05263ce-8a45-11ea-ab09-0242ac140003,1.5881842503794573e+18,Temperatur/Schlafzimmer,21.21541888
99,r,b061f4e2-8a45-11ea-9ff4-0242ac140004,1.5881842504816852e+18,Heizung/Schlafzimmer,21.317646848
100,r,b06803e6-8a45-11ea-ab09-0242ac140003,1.5881842505216515e+18,Temperatur/Flur,21.357613056
101,r,b077b886-8a45-11ea-9ff4-0242ac140004,1.5881842506240696e+18,Heizung/Flur,21.460031232
102,r,b09e7818-8a45-11ea-ab09-0242ac140003,1.5881842508781133e+18,Temperatur/Küche,21.71407488
103,r,b0ae1462-8a45-11ea-9ff4-0242ac140004,1.5881842509807424e+18,Heizung/Küche,21.816704
104,r,b0b4a674-8a45-11ea-ab09-0242ac140003,1.5881842510242844e+18,Temperatur/Schlafzimmer,21.860246016
105,r,b0c490fc-8a45-11ea-9ff4-0242ac140004,1.5881842511283464e+18,Heizung/Schlafzimmer,21.964307968
106,r,b1376a64-8a45-11ea-ab09-0242ac140003,1.5881842518807834e+18,Temperatur/Küche,22.71674496
107,r,b1471ee6-8a45-11ea-9ff4-0242ac140004,1.5881842519839608e+18,Heizung/Küche,22.819922432
108,r,b14d368c-8a45-11ea-ab09-0242ac140003,1.5881842520243323e+18,Temperatur/Flur,22.860293888
109,r,b15d1228-8a45-11ea-9ff4-0242ac140004,1.588184252127969e+18,Heizung/Flur,22.963930624
110,r,b16139c0-8a45-11ea-ab09-0242ac140003,1.588184252155526e+18,Temperatur/Schlafzimmer,22.991487488
111,r,b17105ee-8a45-11ea-9ff4-0242ac140004,1.5881842522584696e+18,Heizung/Schlafzimmer,23.094431232
112,r,b194baac-8a45-11ea-ab09-0242ac140003,1.588184252493224e+18,Temperatur/Schlafzimmer,23.329185536
113,r,b1a49de6-8a45-11ea-9ff4-0242ac140004,1.58818425259686e+18,Heizung/Schlafzimmer,23.432821504
114,r,b1d05b52-8a45-11ea-ab09-0242ac140003,1.5881842528837916e+18,Temperatur/Küche,23.719753216
115,r,b1e0313a-8a45-11ea-9ff4-0242ac140004,1.5881842529875162e+18,Heizung/Küche,23.82347776
116,r,b23281a6-8a45-11ea-ab09-0242ac140003,1.5881842535273782e+18,Temperatur/Flur,24.363339776
117,r,b2427570-8a45-11ea-9ff4-0242ac140004,1.588184253631461e+18,Heizung/Flur,24.46742272
118,r,b2692558-8a45-11ea-ab09-0242ac140003,1.5881842538847114e+18,Temperatur/Küche,24.720673024
119,r,b278ff96-8a45-11ea-9ff4-0242ac140004,1.5881842539889418e+18,Heizung/Küche,24.824903424
120,r,b2ec08ce-8a45-11ea-ab09-0242ac140003,1.5881842547431695e+18,Temperatur/Schlafzimmer,25.579131136
121,r,b2fbf090-8a45-11ea-9ff4-0242ac140004,1.5881842548470006e+18,Heizung/Schlafzimmer,25.682962176
122,r,b3020728-8a45-11ea-ab09-0242ac140003,1.5881842548861384e+18,Temperatur/Küche,25.722099968
123,r,b311b0ce-8a45-11ea-9ff4-0242ac140004,1.5881842549896668e+18,Heizung/Küche,25.825628416
124,r,b317a8ee-8a45-11ea-ab09-0242ac140003,1.5881842550284426e+18,Temperatur/Flur,25.864404224
125,r,b3276856-8a45-11ea-9ff4-0242ac140004,1.5881842551317957e+18,Heizung/Flur,25.967757312
126,r,b3918b78-8a45-11ea-ab09-0242ac140003,1.5881842558271642e+18,Temperatur/Schlafzimmer,26.66312576
127,r,b39aefa6-8a45-11ea-ab09-0242ac140003,1.5881842558894246e+18,Temperatur/Küche,26.72538624
128,r,b3a1565c-8a45-11ea-9ff4-0242ac140004,1.5881842559307907e+18,Heizung/Schlafzimmer,26.766752256
129,r,b3a621b4-8a45-11ea-ab09-0242ac140003,1.588184255962208e+18,Temperatur/Schlafzimmer,26.7981696
130,r,b3aadad8-8a45-11ea-9ff4-0242ac140004,1.5881842559927967e+18,Heizung/Küche,26.828758272
131,r,b3b6177c-8a45-11ea-9ff4-0242ac140004,1.5881842560668347e+18,Heizung/Schlafzimmer,26.902796288
132,r,b3e3eb3e-8a45-11ea-ab09-0242ac140003,1.588184256366949e+18,Temperatur/Schlafzimmer,27.20291072
133,r,b3f3ae7a-8a45-11ea-9ff4-0242ac140004,1.5881842564707853e+18,Heizung/Schlafzimmer,27.30674688
134,r,b3fce666-8a45-11ea-ab09-0242ac140003,1.5881842565306993e+18,Temperatur/Flur,27.366660864
135,r,b40ca2b8-8a45-11ea-9ff4-0242ac140004,1.5881842566341376e+18,Heizung/Flur,27.4700992
136,r,b433b858-8a45-11ea-ab09-0242ac140003,1.5881842568895683e+18,Temperatur/Küche,27.725529856
137,r,b4435b1e-8a45-11ea-9ff4-0242ac140004,1.5881842569916257e+18,Heizung/Küche,27.827587328
138,r,b46dd31c-8a45-11ea-ab09-0242ac140003,1.5881842572712276e+18,Temperatur/Schlafzimmer,28.107189248
139,r,b47da77e-8a45-11ea-9ff4-0242ac140004,1.5881842573744658e+18,Heizung/Schlafzimmer,28.210427392
140,r,b49b5a08-8a45-11ea-ab09-0242ac140003,1.588184257569328e+18,Temperatur/Schlafzimmer,28.405289728
141,r,b4a7697e-8a45-11ea-ab09-0242ac140003,1.5881842576485783e+18,Temperatur/Schlafzimmer,28.484539904
142,r,b4ab1c72-8a45-11ea-9ff4-0242ac140004,1.5881842576721518e+18,Heizung/Schlafzimmer,28.508113408
143,r,b4b7431c-8a45-11ea-9ff4-0242ac140004,1.5881842577521354e+18,Heizung/Schlafzimmer,28.588097024
144,r,b4ccac34-8a45-11ea-ab09-0242ac140003,1.5881842578928591e+18,Temperatur/Küche,28.728820736
145,r,b4dc8af0-8a45-11ea-9ff4-0242ac140004,1.588184257996747e+18,Heizung/Küche,28.832708608
146,r,b4e1fa12-8a45-11ea-ab09-0242ac140003,1.5881842580314593e+18,Temperatur/Flur,28.867420928
147,r,b4f18bda-8a45-11ea-9ff4-0242ac140004,1.5881842581331988e+18,Heizung/Flur,28.969160448
148,r,b5659c5a-8a45-11ea-ab09-0242ac140003,1.588184258894936e+18,Temperatur/Küche,29.730897664
149,r,b575893a-8a45-11ea-9ff4-0242ac140004,1.5881842589991864e+18,Heizung/Küche,29.835148032
150,r,b5867b14-8a45-11ea-ab09-0242ac140003,1.5881842591108237e+18,Temperatur/Schlafzimmer,29.94678528
