s,b5fef2aa-1515-11eb-bd4b-0242ac130002,1603446855681342070,Temperatur/Schlafzimmer
r,b60ebb90-1515-11eb-a24b-0242ac130004,1603446855786497646,
s,b62301c2-1515-11eb-bd4b-0242ac130002,1603446855917630094,Temperatur/Küche
r,b632927c-1515-11eb-a24b-0242ac130004,1603446856020817110,
s,b6584896-1515-11eb-bd4b-0242ac130002,1603446856266808904,Temperatur/Schlafzimmer
r,b6681316-1515-11eb-a24b-0242ac130004,1603446856371503368,
s,b6a141ea-1515-11eb-bd4b-0242ac130002,1603446856745030600,Temperatur/Flur
r,b6b0fd10-1515-11eb-a24b-0242ac130004,1603446856850174603,
s,b6bbf3e6-1515-11eb-bd4b-0242ac130002,1603446856919998104,Temperatur/Küche
r,b6cbaf20-1515-11eb-a24b-0242ac130004,1603446857023789481,
s,b74c72cc-1515-11eb-bd4b-0242ac130002,1603446857866945086,Temperatur/Schlafzimmer
s,b754c648-1515-11eb-bd4b-0242ac130002,1603446857921523359,Temperatur/Küche
r,b75c0d7c-1515-11eb-a24b-0242ac130004,1603446857971508868,
r,b764a1da-1515-11eb-a24b-0242ac130004,1603446858027546607,
s,b786599c-1515-11eb-bd4b-0242ac130002,1603446858246420547,Temperatur/Flur
r,b7961c10-1515-11eb-a24b-0242ac130004,1603446858351627095,
s,b7c55ab6-1515-11eb-bd4b-0242ac130002,1603446858659333713,Temperatur/Schlafzimmer
r,b7d52608-1515-11eb-a24b-0242ac130004,1603446858764890920,
s,b7edd61c-1515-11eb-bd4b-0242ac130002,1603446858924648952,Temperatur/Küche
r,b7fda0c4-1515-11eb-a24b-0242ac130004,1603446859028823656,
s,b823afee-1515-11eb-bd4b-0242ac130002,1603446859277549585,Temperatur/Schlafzimmer
r,b83371d6-1515-11eb-a24b-0242ac130004,1603446859382251535,
s,b85b9fbc-1515-11eb-bd4b-0242ac130002,1603446859644137435,Temperatur/Schlafzimmer
s,b86b79d2-1515-11eb-bd4b-0242ac130002,1603446859748044793,Temperatur/Flur
r,b86b6a6e-1515-11eb-a24b-0242ac130004,1603446859750340560,
r,b87b75a8-1515-11eb-a24b-0242ac130004,1603446859854901168,
s,b886aa68-1515-11eb-bd4b-0242ac130002,1603446859926224214,Temperatur/Küche
s,b894bd7e-1515-11eb-bd4b-0242ac130002,1603446860018475805,Temperatur/Schlafzimmer
r,b8966296-1515-11eb-a24b-0242ac130004,1603446860030564708,
r,b8a4b0a8-1515-11eb-a24b-0242ac130004,1603446860125046901,
s,b90cf5dc-1515-11eb-bd4b-0242ac130002,1603446860806336161,Temperatur/Schlafzimmer
r,b91cc23c-1515-11eb-a24b-0242ac130004,1603446860911476568,
s,b91f75d6-1515-11eb-bd4b-0242ac130002,1603446860927589196,Temperatur/Küche
r,b92f3944-1515-11eb-a24b-0242ac130004,1603446861032706869,
s,b950b2b8-1515-11eb-bd4b-0242ac130002,1603446861250275766,Temperatur/Flur
r,b9606ad2-1515-11eb-a24b-0242ac130004,1603446861354421824,
s,b9b8463a-1515-11eb-bd4b-0242ac130002,1603446861929073361,Temperatur/Küche
r,b9c80a16-1515-11eb-a24b-0242ac130004,1603446862033732517,
s,ba0a1ec4-1515-11eb-bd4b-0242ac130002,1603446862465457673,Temperatur/Schlafzimmer
r,ba19f4ac-1515-11eb-a24b-0242ac130004,1603446862571176056,
s,ba35ca06-1515-11eb-bd4b-0242ac130002,1603446862751647348,Temperatur/Flur
r,ba45ac3c-1515-11eb-a24b-0242ac130004,1603446862857610034,
s,ba512a08-1515-11eb-bd4b-0242ac130002,1603446862931016618,Temperatur/Küche
r,ba60bfb8-1515-11eb-a24b-0242ac130004,1603446863034243969,
s,ba85bc5a-1515-11eb-bd4b-0242ac130002,1603446863275548851,Temperatur/Schlafzimmer
r,ba9546f2-1515-11eb-a24b-0242ac130004,1603446863378220719,
s,bae8c5b6-1515-11eb-bd4b-0242ac130002,1603446863924630568,Temperatur/Schlafzimmer
s,baea037c-1515-11eb-bd4b-0242ac130002,1603446863932765627,Temperatur/Küche
r,baf890ae-1515-11eb-a24b-0242ac130004,1603446864029715934,
r,baf9c424-1515-11eb-a24b-0242ac130004,1603446864037625377,
s,bb1788e2-1515-11eb-bd4b-0242ac130002,1603446864231086221,Temperatur/Schlafzimmer
s,bb1adc40-1515-11eb-bd4b-0242ac130002,1603446864252882648,Temperatur/Flur
r,bb276b72-1515-11eb-a24b-0242ac130004,1603446864337102249,
s,bb2a8820-1515-11eb-bd4b-0242ac130002,1603446864355590738,Temperatur/Schlafzimmer
r,bb2ad10e-1515-11eb-a24b-0242ac130004,1603446864359201525,
r,bb3a99e0-1515-11eb-a24b-0242ac130004,1603446864462769468,
s,bb82c5bc-1515-11eb-bd4b-0242ac130002,1603446864933851700,Temperatur/Küche
r,bb925d38-1515-11eb-a24b-0242ac130004,1603446865037373698,
s,bbb5d844-1515-11eb-bd4b-0242ac130002,1603446865268591250,Temperatur/Schlafzimmer
r,bbc59572-1515-11eb-a24b-0242ac130004,1603446865372777459,
s,bbfc6f2a-1515-11eb-bd4b-0242ac130002,1603446865731208762,Temperatur/Schlafzimmer
s,bbfff870-1515-11eb-bd4b-0242ac130002,1603446865754384985,Temperatur/Flur
r,bc0c76f4-1515-11eb-a24b-0242ac130004,1603446865837715294,
r,bc0fca7a-1515-11eb-a24b-0242ac130004,1603446865859605717,
s,bc1ba638-1515-11eb-bd4b-0242ac130002,1603446865935775125,Temperatur/Küche
r,bc2b9390-1515-11eb-a24b-0242ac130004,1603446866042067937,
s,bca31794-1515-11eb-bd4b-0242ac130002,1603446866823397912,Temperatur/Schlafzimmer
s,bcabff8a-1515-11eb-bd4b-0242ac130002,1603446866881816701,Temperatur/Schlafzimmer
r,bcb2e17e-1515-11eb-a24b-0242ac130004,1603446866928733665,
s,bcb46940-1515-11eb-bd4b-0242ac130002,1603446866936908185,Temperatur/Küche
r,bcbbb5e2-1515-11eb-a24b-0242ac130004,1603446866986020782,
r,bcc42c2c-1515-11eb-a24b-0242ac130004,1603446867041488656,
s,bce51414-1515-11eb-bd4b-0242ac130002,1603446867255864796,Temperatur/Flur
r,bcf4d7d2-1515-11eb-a24b-0242ac130004,1603446867360097732,
s,bd37f79c-1515-11eb-bd4b-0242ac130002,1603446867799108750,Temperatur/Schlafzimmer
r,bd48059c-1515-11eb-a24b-0242ac130004,1603446867906051356,
s,bd4d3bc0-1515-11eb-bd4b-0242ac130002,1603446867938454760,Temperatur/Küche
r,bd5d159a-1515-11eb-a24b-0242ac130004,1603446868044495694,
s,bdca2a40-1515-11eb-bd4b-0242ac130002,1603446868757207941,Temperatur/Flur
r,bdd9f38a-1515-11eb-a24b-0242ac130004,1603446868862528310,
s,bde5fe96-1515-11eb-bd4b-0242ac130002,1603446868939577973,Temperatur/Küche
r,bdf5cc7c-1515-11eb-a24b-0242ac130004,1603446869045278418,
s,be14dcc0-1515-11eb-bd4b-0242ac130002,1603446869246737868,Temperatur/Schlafzimmer
s,be1853e6-1515-11eb-bd4b-0242ac130002,1603446869269446832,Temperatur/Schlafzimmer
r,be24bfaa-1515-11eb-a24b-0242ac130004,1603446869352920031,
r,be28296a-1515-11eb-a24b-0242ac130004,1603446869375333675,
s,be5943e2-1515-11eb-bd4b-0242ac130002,1603446869695026801,Temperatur/Schlafzimmer
r,be6931b2-1515-11eb-a24b-0242ac130004,1603446869801566573,
s,be7ed9d6-1515-11eb-bd4b-0242ac130002,1603446869941339768,Temperatur/Küche
s,be88c360-1515-11eb-bd4b-0242ac130002,1603446870006312314,Temperatur/Schlafzimmer
r,be8eb220-1515-11eb-a24b-0242ac130004,1603446870046441825,
r,be98c184-1515-11eb-a24b-0242ac130004,1603446870113003614,
s,beaf67a4-1515-11eb-bd4b-0242ac130002,1603446870259553116,Temperatur/Flur
r,bebf3814-1515-11eb-a24b-0242ac130004,1603446870365036097,
s,bf17c3da-1515-11eb-bd4b-0242ac130002,1603446870943488462,Temperatur/Küche
r,bf27b646-1515-11eb-a24b-0242ac130004,1603446871049937533,
s,bf2e59ba-1515-11eb-bd4b-0242ac130002,1603446871091504048,Temperatur/Schlafzimmer
r,bf3e2b74-1515-11eb-a24b-0242ac130004,1603446871196868515,
s,bf94a36e-1515-11eb-bd4b-0242ac130002,1603446871761860222,Temperatur/Flur
r,bfa48694-1515-11eb-a24b-0242ac130004,1603446871867565625,
s,bfb090f6-1515-11eb-bd4b-0242ac130002,1603446871944885803,Temperatur/Küche
r,bfc05d9c-1515-11eb-a24b-0242ac130004,1603446872050068992,
s,c0495dfe-1515-11eb-bd4b-0242ac130002,1603446872946264170,Temperatur/Küche
r,c0593148-1515-11eb-a24b-0242ac130004,1603446873051977617,
s,c079ca16-1515-11eb-bd4b-0242ac130002,1603446873263621479,Temperatur/Flur
r,c0899964-1515-11eb-a24b-0242ac130004,1603446873368919339,
s,c0e22872-1515-11eb-bd4b-0242ac130002,1603446873947586585,Temperatur/Küche
r,c0f1d402-1515-11eb-a24b-0242ac130004,1603446874051445227,
s,c12a1be6-1515-11eb-bd4b-0242ac130002,1603446874419152650,Temperatur/Schlafzimmer
r,c139fc0a-1515-11eb-a24b-0242ac130004,1603446874525103746,
s,c15f24b2-1515-11eb-bd4b-0242ac130002,1603446874766716807,Temperatur/Flur
r,c16efea0-1515-11eb-a24b-0242ac130004,1603446874872134723,
s,c17add42-1515-11eb-bd4b-0242ac130002,1603446874948352174,Temperatur/Küche
r,c18a641a-1515-11eb-a24b-0242ac130004,1603446875051018247,
s,c194dfda-1515-11eb-bd4b-0242ac130002,1603446875118832960,Temperatur/Schlafzimmer
r,c1a4b25c-1515-11eb-a24b-0242ac130004,1603446875224250219,
s,c213bd3c-1515-11eb-bd4b-0242ac130002,1603446875950259497,Temperatur/Küche
s,c21b27f2-1515-11eb-bd4b-0242ac130002,1603446875998869896,Temperatur/Schlafzimmer
r,c2238636-1515-11eb-a24b-0242ac130004,1603446876055336985,
r,c22aff74-1515-11eb-a24b-0242ac130004,1603446876104393481,
s,c2445cd0-1515-11eb-bd4b-0242ac130002,1603446876268956198,Temperatur/Flur
r,c25431a0-1515-11eb-a24b-0242ac130004,1603446876374411291,
s,c2ac9f16-1515-11eb-bd4b-0242ac130002,1603446876952187547,Temperatur/Küche
r,c2bc6de2-1515-11eb-a24b-0242ac130004,1603446877056840488,
s,c329ac90-1515-11eb-bd4b-0242ac130002,1603446877771746341,Temperatur/Flur
s,c32bc070-1515-11eb-bd4b-0242ac130002,1603446877785345748,Temperatur/Schlafzimmer
r,c339bb62-1515-11eb-a24b-0242ac130004,1603446877878346714,
r,c33b7d08-1515-11eb-a24b-0242ac130004,1603446877890029186,
s,c34575d8-1515-11eb-bd4b-0242ac130002,1603446877953828524,Temperatur/Küche
r,c3554706-1515-11eb-a24b-0242ac130004,1603446878059606141,
s,c38d919c-1515-11eb-bd4b-0242ac130002,1603446878426413590,Temperatur/Schlafzimmer
r,c39d64e6-1515-11eb-a24b-0242ac130004,1603446878531821740,
s,c3de4d80-1515-11eb-bd4b-0242ac130002,1603446878955638052,Temperatur/Küche
r,c3ee3038-1515-11eb-a24b-0242ac130004,1603446879061530321,
s,c3f992b6-1515-11eb-bd4b-0242ac130002,1603446879134224427,Temperatur/Schlafzimmer
r,c4097bcc-1515-11eb-a24b-0242ac130004,1603446879240159332,
s,c40ecd66-1515-11eb-bd4b-0242ac130002,1603446879273358862,Temperatur/Flur
r,c41eb46a-1515-11eb-a24b-0242ac130004,1603446879379529618,
s,c47764c0-1515-11eb-bd4b-0242ac130002,1603446879958802114,Temperatur/Küche
r,c48749f8-1515-11eb-a24b-0242ac130004,1603446880064555645,
s,c4f3ea68-1515-11eb-bd4b-0242ac130002,1603446880774857718,Temperatur/Flur
r,c503a61a-1515-11eb-a24b-0242ac130004,1603446880879394111,
s,c51020a2-1515-11eb-bd4b-0242ac130002,1603446880959734111,Temperatur/Küche
r,c51fc674-1515-11eb-a24b-0242ac130004,1603446881063581238,
q,c58558c2-1515-11eb-bd4b-0242ac130002,1603446881727965255,quit run
