type,uuid,timestamp,runtime
r,e06567ee-0ca6-11eb-beaf-0242ac120003,1.6025196433844047e+18,1.386658304
r,e067e69a-0ca6-11eb-beaf-0242ac120003,1.6025196434032906e+18,1.405544192
r,e06a5b3c-0ca6-11eb-beaf-0242ac120003,1.6025196434170122e+18,1.419265792
r,e06cdbd2-0ca6-11eb-beaf-0242ac120003,1.6025196434369536e+18,1.439207168
r,e06f504c-0ca6-11eb-beaf-0242ac120003,1.6025196434487619e+18,1.451015424
r,e071c61a-0ca6-11eb-beaf-0242ac120003,1.6025196434677396e+18,1.469993216
r,e074473c-0ca6-11eb-beaf-0242ac120003,1.602519643483454e+18,1.48570752
r,e076c2dc-0ca6-11eb-beaf-0242ac120003,1.6025196434999808e+18,1.502234368
r,e079347c-0ca6-11eb-beaf-0242ac120003,1.6025196435171205e+18,1.51937408
r,e07bb4e0-0ca6-11eb-beaf-0242ac120003,1.6025196435344604e+18,1.536713984
r,e07e3300-0ca6-11eb-beaf-0242ac120003,1.6025196435479214e+18,1.550174976
r,e0809b9a-0ca6-11eb-beaf-0242ac120003,1.6025196435633836e+18,1.56563712
r,e0830042-0ca6-11eb-beaf-0242ac120003,1.602519643576928e+18,1.579181568
r,e0858dbc-0ca6-11eb-beaf-0242ac120003,1.6025196435963517e+18,1.598605312
r,e08800ec-0ca6-11eb-beaf-0242ac120003,1.602519643613211e+18,1.615464448
r,e08a7b6a-0ca6-11eb-beaf-0242ac120003,1.6025196436260751e+18,1.628328704
r,e08d26c6-0ca6-11eb-beaf-0242ac120003,1.6025196436468682e+18,1.649121792
r,e08fa3ec-0ca6-11eb-beaf-0242ac120003,1.6025196436613458e+18,1.66359936
r,e0920ef2-0ca6-11eb-beaf-0242ac120003,1.6025196436795436e+18,1.68179712
r,e09465f8-0ca6-11eb-beaf-0242ac120003,1.602519643691074e+18,1.693327616
r,e097006a-0ca6-11eb-beaf-0242ac120003,1.6025196437113167e+18,1.713570304
r,e09969a4-0ca6-11eb-beaf-0242ac120003,1.6025196437270702e+18,1.729323776
r,e09bc1ea-0ca6-11eb-beaf-0242ac120003,1.602519643739149e+18,1.741402624
r,e09e42e4-0ca6-11eb-beaf-0242ac120003,1.6025196437554025e+18,1.757656064
r,e0a0d478-0ca6-11eb-beaf-0242ac120003,1.6025196437744635e+18,1.776717056
r,e0a32f48-0ca6-11eb-beaf-0242ac120003,1.6025196437883825e+18,1.790636032
r,e0a59a6c-0ca6-11eb-beaf-0242ac120003,1.602519643806789e+18,1.809042688
r,e0a8052c-0ca6-11eb-beaf-0242ac120003,1.6025196438228513e+18,1.825104896
r,e0aa62b8-0ca6-11eb-beaf-0242ac120003,1.6025196438378796e+18,1.84013312
r,e0acc72e-0ca6-11eb-beaf-0242ac120003,1.6025196438515313e+18,1.853784832
r,e0af2bb8-0ca6-11eb-beaf-0242ac120003,1.6025196438692296e+18,1.871483136
r,e0b19394-0ca6-11eb-beaf-0242ac120003,1.6025196438827446e+18,1.884998144
r,e0b43cca-0ca6-11eb-beaf-0242ac120003,1.602519643902376e+18,1.904629504
r,e0b6bacc-0ca6-11eb-beaf-0242ac120003,1.6025196439190618e+18,1.921315328
r,e0b93658-0ca6-11eb-beaf-0242ac120003,1.6025196439344243e+18,1.936677888
r,e0bb91e6-0ca6-11eb-beaf-0242ac120003,1.6025196439483983e+18,1.950651904
r,e0be0a98-0ca6-11eb-beaf-0242ac120003,1.6025196439668554e+18,1.969108992
r,e0c08002-0ca6-11eb-beaf-0242ac120003,1.602519643984691e+18,1.986944512
r,e0c2ec16-0ca6-11eb-beaf-0242ac120003,1.6025196439963277e+18,1.998581248
r,e0c553c0-0ca6-11eb-beaf-0242ac120003,1.6025196440153828e+18,2.017636352
r,e0c7c75e-0ca6-11eb-beaf-0242ac120003,1.6025196440295534e+18,2.031806976
r,e0ca4c7c-0ca6-11eb-beaf-0242ac120003,1.602519644047858e+18,2.050111488
r,e0ccc042-0ca6-11eb-beaf-0242ac120003,1.6025196440622735e+18,2.064527104
r,e0cf43c6-0ca6-11eb-beaf-0242ac120003,1.6025196440803128e+18,2.0825664
r,e0d1c98e-0ca6-11eb-beaf-0242ac120003,1.602519644097492e+18,2.099745536
r,e0d41ce8-0ca6-11eb-beaf-0242ac120003,1.602519644110219e+18,2.112472576
r,e0d697fc-0ca6-11eb-beaf-0242ac120003,1.602519644127609e+18,2.129862656
r,e0d91e0a-0ca6-11eb-beaf-0242ac120003,1.6025196441444242e+18,2.14667776
r,e0db85c8-0ca6-11eb-beaf-0242ac120003,1.6025196441599788e+18,2.16223232
r,e0ddfc0e-0ca6-11eb-beaf-0242ac120003,1.6025196441762056e+18,2.178459136
r,e0e07894-0ca6-11eb-beaf-0242ac120003,1.6025196441914655e+18,2.19371904
r,e0e2f4f2-0ca6-11eb-beaf-0242ac120003,1.6025196442080742e+18,2.210327808
r,e0e56ffc-0ca6-11eb-beaf-0242ac120003,1.602519644224492e+18,2.2267456
r,e0e7de90-0ca6-11eb-beaf-0242ac120003,1.602519644240517e+18,2.242770688
r,e0ea4252-0ca6-11eb-beaf-0242ac120003,1.6025196442571604e+18,2.259414016
r,e0ecbc62-0ca6-11eb-beaf-0242ac120003,1.6025196442719706e+18,2.274224128
r,e0ef1b88-0ca6-11eb-beaf-0242ac120003,1.6025196442884078e+18,2.290661376
r,e0f17c84-0ca6-11eb-beaf-0242ac120003,1.6025196443050317e+18,2.307285248
r,e0f3df56-0ca6-11eb-beaf-0242ac120003,1.6025196443181335e+18,2.320387072
r,e0f6449e-0ca6-11eb-beaf-0242ac120003,1.6025196443358966e+18,2.338150144
r,e0f8a0fe-0ca6-11eb-beaf-0242ac120003,1.6025196443476774e+18,2.349931008
r,e0fb27d4-0ca6-11eb-beaf-0242ac120003,1.6025196443666532e+18,2.368906752
r,e0fd8164-0ca6-11eb-beaf-0242ac120003,1.6025196443799473e+18,2.382200832
r,e1001a78-0ca6-11eb-beaf-0242ac120003,1.6025196443997268e+18,2.401980416
r,e1028fc4-0ca6-11eb-beaf-0242ac120003,1.6025196444138775e+18,2.416131072
r,e1050312-0ca6-11eb-beaf-0242ac120003,1.6025196444323973e+18,2.43465088
r,e1077246-0ca6-11eb-beaf-0242ac120003,1.6025196444465226e+18,2.448776192
r,e109ee72-0ca6-11eb-beaf-0242ac120003,1.6025196444642012e+18,2.466454784
r,e10c6d14-0ca6-11eb-beaf-0242ac120003,1.6025196444794212e+18,2.481674752
r,e10ec80c-0ca6-11eb-beaf-0242ac120003,1.6025196444937495e+18,2.496003072
r,e1113dee-0ca6-11eb-beaf-0242ac120003,1.60251964451322e+18,2.515473664
r,e113a746-0ca6-11eb-beaf-0242ac120003,1.602519644525958e+18,2.528211456
r,e11625ac-0ca6-11eb-beaf-0242ac120003,1.6025196445421366e+18,2.544390144
r,e1188842-0ca6-11eb-beaf-0242ac120003,1.6025196445587676e+18,2.561021184
r,e11b0324-0ca6-11eb-beaf-0242ac120003,1.6025196445763177e+18,2.578571264
r,e11d7442-0ca6-11eb-beaf-0242ac120003,1.6025196445931914e+18,2.595444992
r,e11fde4e-0ca6-11eb-beaf-0242ac120003,1.602519644608191e+18,2.610444544
r,e1223e64-0ca6-11eb-beaf-0242ac120003,1.602519644620237e+18,2.622490624
r,e124bb80-0ca6-11eb-beaf-0242ac120003,1.6025196446398047e+18,2.64205824
r,e12717cc-0ca6-11eb-beaf-0242ac120003,1.6025196446545027e+18,2.656756224
r,e12985a2-0ca6-11eb-beaf-0242ac120003,1.6025196446725404e+18,2.674793984
r,e12c080e-0ca6-11eb-beaf-0242ac120003,1.6025196446867382e+18,2.688991744
r,e12e8282-0ca6-11eb-beaf-0242ac120003,1.6025196447039805e+18,2.706234112
r,e130f01c-0ca6-11eb-beaf-0242ac120003,1.6025196447194836e+18,2.721737216
r,e1335c8a-0ca6-11eb-beaf-0242ac120003,1.6025196447360026e+18,2.738256128
r,e135cad8-0ca6-11eb-beaf-0242ac120003,1.6025196447524905e+18,2.754744064
r,e1382a9e-0ca6-11eb-beaf-0242ac120003,1.6025196447658934e+18,2.768146944
r,e13a94e6-0ca6-11eb-beaf-0242ac120003,1.602519644783116e+18,2.7853696
r,e13d2008-0ca6-11eb-beaf-0242ac120003,1.6025196448006984e+18,2.802951936
r,e13f7b78-0ca6-11eb-beaf-0242ac120003,1.6025196448150333e+18,2.817286912
r,e1420104-0ca6-11eb-beaf-0242ac120003,1.6025196448314652e+18,2.833718784
r,e14476c8-0ca6-11eb-beaf-0242ac120003,1.6025196448460966e+18,2.848350208
r,e146fcfe-0ca6-11eb-beaf-0242ac120003,1.6025196448639355e+18,2.866189056
r,e14981d6-0ca6-11eb-beaf-0242ac120003,1.6025196448814612e+18,2.883714816
r,e14bedb8-0ca6-11eb-beaf-0242ac120003,1.6025196448951703e+18,2.897423872
r,e14e69bc-0ca6-11eb-beaf-0242ac120003,1.6025196449137992e+18,2.916052736
r,e150db0c-0ca6-11eb-beaf-0242ac120003,1.602519644927536e+18,2.929789696
r,e1534a9a-0ca6-11eb-beaf-0242ac120003,1.602519644945141e+18,2.94739456
r,e155bcc6-0ca6-11eb-beaf-0242ac120003,1.6025196449615974e+18,2.963851008
r,e1583302-0ca6-11eb-beaf-0242ac120003,1.6025196449771633e+18,2.979416832
r,e15a9c8c-0ca6-11eb-beaf-0242ac120003,1.6025196449934976e+18,2.995751168
r,e15d11f6-0ca6-11eb-beaf-0242ac120003,1.6025196450099569e+18,3.012210432
r,e15f8f12-0ca6-11eb-beaf-0242ac120003,1.6025196450256673e+18,3.027920896
r,e16208c8-0ca6-11eb-beaf-0242ac120003,1.6025196450411267e+18,3.043380224
r,e16485ee-0ca6-11eb-beaf-0242ac120003,1.6025196450586762e+18,3.060929792
r,e167036e-0ca6-11eb-beaf-0242ac120003,1.6025196450736108e+18,3.07586432
r,e16981b6-0ca6-11eb-beaf-0242ac120003,1.6025196450928381e+18,3.095091712
r,e16bfc48-0ca6-11eb-beaf-0242ac120003,1.6025196451057142e+18,3.107967744
r,e16e7d42-0ca6-11eb-beaf-0242ac120003,1.6025196451218363e+18,3.124089856
r,e170e85c-0ca6-11eb-beaf-0242ac120003,1.602519645139983e+18,3.142236672
r,e1734dfe-0ca6-11eb-beaf-0242ac120003,1.602519645155269e+18,3.157522688
r,e175bbfc-0ca6-11eb-beaf-0242ac120003,1.6025196451678164e+18,3.170070016
r,e178565a-0ca6-11eb-beaf-0242ac120003,1.6025196451879421e+18,3.190195712
r,e17ac872-0ca6-11eb-beaf-0242ac120003,1.60251964520277e+18,3.205023488
r,e17d458e-0ca6-11eb-beaf-0242ac120003,1.602519645221125e+18,3.223378688
r,e17fc16a-0ca6-11eb-beaf-0242ac120003,1.602519645236292e+18,3.238545664
r,e1822f04-0ca6-11eb-beaf-0242ac120003,1.602519645252449e+18,3.254702592
r,e1848bdc-0ca6-11eb-beaf-0242ac120003,1.6025196452666148e+18,3.268868352
r,e18710d2-0ca6-11eb-beaf-0242ac120003,1.6025196452850957e+18,3.287349248
r,e1898204-0ca6-11eb-beaf-0242ac120003,1.6025196453010002e+18,3.30325376
r,e18bef3a-0ca6-11eb-beaf-0242ac120003,1.6025196453140227e+18,3.316276224
r,e18e9e06-0ca6-11eb-beaf-0242ac120003,1.6025196453348897e+18,3.337143296
r,e1910c9a-0ca6-11eb-beaf-0242ac120003,1.6025196453467187e+18,3.348972288
r,e1939bc2-0ca6-11eb-beaf-0242ac120003,1.602519645367119e+18,3.369372672
r,e196086c-0ca6-11eb-beaf-0242ac120003,1.6025196453814943e+18,3.38374784
r,e19885ce-0ca6-11eb-beaf-0242ac120003,1.602519645395836e+18,3.398089472
r,e19b20ea-0ca6-11eb-beaf-0242ac120003,1.6025196454160822e+18,3.418335744
r,e19d8c4a-0ca6-11eb-beaf-0242ac120003,1.602519645432058e+18,3.43431168
r,e19ff124-0ca6-11eb-beaf-0242ac120003,1.6025196454458614e+18,3.448114944
r,e1a27016-0ca6-11eb-beaf-0242ac120003,1.6025196454640783e+18,3.466331904
r,e1a4da86-0ca6-11eb-beaf-0242ac120003,1.6025196454811016e+18,3.483355136
r,e1a74046-0ca6-11eb-beaf-0242ac120003,1.6025196454929733e+18,3.49522688
r,e1a9b268-0ca6-11eb-beaf-0242ac120003,1.6025196455134792e+18,3.515732736
r,e1ac0dba-0ca6-11eb-beaf-0242ac120003,1.6025196455253473e+18,3.527600896
r,e1ae8b3a-0ca6-11eb-beaf-0242ac120003,1.602519645543833e+18,3.546086656
r,e1b0eef2-0ca6-11eb-beaf-0242ac120003,1.6025196455566776e+18,3.5589312
r,e1b36290-0ca6-11eb-beaf-0242ac120003,1.6025196455740785e+18,3.576332032
r,e1b5f7d0-0ca6-11eb-beaf-0242ac120003,1.6025196455924582e+18,3.594711808
r,e1b86786-0ca6-11eb-beaf-0242ac120003,1.6025196456054735e+18,3.607727104
r,e1bae52e-0ca6-11eb-beaf-0242ac120003,1.6025196456253955e+18,3.627649024
r,e1bd45e4-0ca6-11eb-beaf-0242ac120003,1.6025196456386184e+18,3.640871936
r,e1bfcaee-0ca6-11eb-beaf-0242ac120003,1.6025196456567396e+18,3.658993152
r,e1c22af0-0ca6-11eb-beaf-0242ac120003,1.6025196456731144e+18,3.675367936
r,e1c48c78-0ca6-11eb-beaf-0242ac120003,1.6025196456849167e+18,3.687170304
r,e1c6f1b6-0ca6-11eb-beaf-0242ac120003,1.6025196457031777e+18,3.705431296
r,e1c955be-0ca6-11eb-beaf-0242ac120003,1.6025196457173258e+18,3.719579392
r,e1cbbe94-0ca6-11eb-beaf-0242ac120003,1.6025196457350994e+18,3.73735296
r,e1ce1a54-0ca6-11eb-beaf-0242ac120003,1.6025196457488543e+18,3.75110784
r,e1d08fb4-0ca6-11eb-beaf-0242ac120003,1.6025196457645542e+18,3.766807808
r,e1d3003c-0ca6-11eb-beaf-0242ac120003,1.6025196457818066e+18,3.78406016
r,e1d565ca-0ca6-11eb-beaf-0242ac120003,1.602519645796544e+18,3.798797568
r,e1d7e908-0ca6-11eb-beaf-0242ac120003,1.6025196458137715e+18,3.816025088
r,e1da5d32-0ca6-11eb-beaf-0242ac120003,1.6025196458268332e+18,3.82908672
r,e1dcd846-0ca6-11eb-beaf-0242ac120003,1.6025196458442522e+18,3.846505728
r,e1df7bb4-0ca6-11eb-beaf-0242ac120003,1.602519645863281e+18,3.865534464
r,e1e20906-0ca6-11eb-beaf-0242ac120003,1.6025196458822996e+18,3.884553216
r,e1e46548-0ca6-11eb-beaf-0242ac120003,1.6025196458946819e+18,3.896935424
r,e1e6e6a6-0ca6-11eb-beaf-0242ac120003,1.6025196459133489e+18,3.915602432
r,e1e95da0-0ca6-11eb-beaf-0242ac120003,1.6025196459294676e+18,3.931721216
r,e1ebb938-0ca6-11eb-beaf-0242ac120003,1.6025196459435873e+18,3.945840896
r,e1ee344c-0ca6-11eb-beaf-0242ac120003,1.602519645959461e+18,3.961714688
r,e1f0a524-0ca6-11eb-beaf-0242ac120003,1.6025196459764265e+18,3.978680064
r,e1f322b8-0ca6-11eb-beaf-0242ac120003,1.6025196459910167e+18,3.993270272
r,e1f58e68-0ca6-11eb-beaf-0242ac120003,1.6025196460062162e+18,4.00846976
r,e1f7f3c4-0ca6-11eb-beaf-0242ac120003,1.6025196460249587e+18,4.027212288
r,e1fa6c08-0ca6-11eb-beaf-0242ac120003,1.6025196460386404e+18,4.040893952
r,e1fcf270-0ca6-11eb-beaf-0242ac120003,1.602519646057268e+18,4.059521536
r,e1ff6b7c-0ca6-11eb-beaf-0242ac120003,1.602519646071491e+18,4.07374464
r,e201ca84-0ca6-11eb-beaf-0242ac120003,1.602519646087962e+18,4.09021568
r,e2043f76-0ca6-11eb-beaf-0242ac120003,1.6025196461037855e+18,4.10603904
r,e206bbca-0ca6-11eb-beaf-0242ac120003,1.6025196461207444e+18,4.122998016
r,e2093454-0ca6-11eb-beaf-0242ac120003,1.602519646135866e+18,4.13811968
r,e20b9f46-0ca6-11eb-beaf-0242ac120003,1.6025196461526e+18,4.154853632
r,e20e178a-0ca6-11eb-beaf-0242ac120003,1.60251964616847e+18,4.170723584
r,e210769c-0ca6-11eb-beaf-0242ac120003,1.6025196461851177e+18,4.187371264
r,e212cffa-0ca6-11eb-beaf-0242ac120003,1.6025196461973489e+18,4.199602432
r,e2156f80-0ca6-11eb-beaf-0242ac120003,1.602519646216848e+18,4.21910144
r,e217e616-0ca6-11eb-beaf-0242ac120003,1.6025196462336381e+18,4.235891712
r,e21a584c-0ca6-11eb-beaf-0242ac120003,1.6025196462506808e+18,4.2529344
r,e21cc596-0ca6-11eb-beaf-0242ac120003,1.6025196462634514e+18,4.26570496
r,e21f39de-0ca6-11eb-beaf-0242ac120003,1.6025196462815327e+18,4.28378624
r,e221a1c4-0ca6-11eb-beaf-0242ac120003,1.6025196462963126e+18,4.298566144
r,e2240b44-0ca6-11eb-beaf-0242ac120003,1.6025196463144776e+18,4.316731136
r,e2266ed4-0ca6-11eb-beaf-0242ac120003,1.6025196463289754e+18,4.331228928
r,e228e2fe-0ca6-11eb-beaf-0242ac120003,1.6025196463450074e+18,4.347260928
r,e22b4968-0ca6-11eb-beaf-0242ac120003,1.6025196463603482e+18,4.362601728
r,e22dd3ae-0ca6-11eb-beaf-0242ac120003,1.6025196463773732e+18,4.379626752
r,e2303540-0ca6-11eb-beaf-0242ac120003,1.6025196463930191e+18,4.395272704
r,e232a906-0ca6-11eb-beaf-0242ac120003,1.6025196464081103e+18,4.410363904
r,e2352582-0ca6-11eb-beaf-0242ac120003,1.6025196464234962e+18,4.42574976
r,e2378f8e-0ca6-11eb-beaf-0242ac120003,1.6025196464394268e+18,4.441680384
r,e239f2d8-0ca6-11eb-beaf-0242ac120003,1.6025196464572e+18,4.459453696
r,e23c72ec-0ca6-11eb-beaf-0242ac120003,1.6025196464715126e+18,4.473766144
r,e23ee09a-0ca6-11eb-beaf-0242ac120003,1.6025196464897943e+18,4.492047872
r,e2415816-0ca6-11eb-beaf-0242ac120003,1.6025196465055004e+18,4.507753984
r,e243cf56-0ca6-11eb-beaf-0242ac120003,1.6025196465230144e+18,4.525267968
r,e24631b0-0ca6-11eb-beaf-0242ac120003,1.602519646537097e+18,4.539350528
r,e248a4c2-0ca6-11eb-beaf-0242ac120003,1.602519646553006e+18,4.555259648
r,e24b1c7a-0ca6-11eb-beaf-0242ac120003,1.6025196465716385e+18,4.573892096
r,e24d7d80-0ca6-11eb-beaf-0242ac120003,1.6025196465826412e+18,4.58489472
r,e24ff984-0ca6-11eb-beaf-0242ac120003,1.6025196466037832e+18,4.606036736
r,e25261a6-0ca6-11eb-beaf-0242ac120003,1.6025196466173325e+18,4.619586048
r,e254d328-0ca6-11eb-beaf-0242ac120003,1.602519646629176e+18,4.631429632
r,e2574db0-0ca6-11eb-beaf-0242ac120003,1.6025196466477404e+18,4.649993984
r,e259c7d4-0ca6-11eb-beaf-0242ac120003,1.6025196466645914e+18,4.666844928
r,e25c2eca-0ca6-11eb-beaf-0242ac120003,1.602519646679699e+18,4.681952512
r,e25e9af2-0ca6-11eb-beaf-0242ac120003,1.602519646696801e+18,4.699054592
r,e2611a0c-0ca6-11eb-beaf-0242ac120003,1.6025196467122578e+18,4.71451136
r,e2639cc8-0ca6-11eb-beaf-0242ac120003,1.6025196467308045e+18,4.733058048
r,e26617b4-0ca6-11eb-beaf-0242ac120003,1.602519646744545e+18,4.746798592
r,e26893d6-0ca6-11eb-beaf-0242ac120003,1.6025196467643976e+18,4.766651136
r,e26b0350-0ca6-11eb-beaf-0242ac120003,1.6025196467761853e+18,4.778438912
r,e26d6ea6-0ca6-11eb-beaf-0242ac120003,1.602519646794617e+18,4.796870656
r,e26fe82a-0ca6-11eb-beaf-0242ac120003,1.6025196468073907e+18,4.809644288
r,e2727fcc-0ca6-11eb-beaf-0242ac120003,1.6025196468271142e+18,4.829367808
r,e274e26c-0ca6-11eb-beaf-0242ac120003,1.6025196468432236e+18,4.84547712
r,e2775952-0ca6-11eb-beaf-0242ac120003,1.6025196468599094e+18,4.862162944
r,e279c71e-0ca6-11eb-beaf-0242ac120003,1.60251964687565e+18,4.877903616
r,e27c3418-0ca6-11eb-beaf-0242ac120003,1.602519646889363e+18,4.891616512
r,e27ea1bc-0ca6-11eb-beaf-0242ac120003,1.602519646907978e+18,4.910231552
r,e280fad4-0ca6-11eb-beaf-0242ac120003,1.6025196469207987e+18,4.923052288
r,e2837912-0ca6-11eb-beaf-0242ac120003,1.602519646939455e+18,4.941708544
r,e285f228-0ca6-11eb-beaf-0242ac120003,1.602519646953964e+18,4.9562176
r,e2884dfc-0ca6-11eb-beaf-0242ac120003,1.6025196469692905e+18,4.971544064
r,e28ac14a-0ca6-11eb-beaf-0242ac120003,1.6025196469876577e+18,4.989911296
r,e28d2728-0ca6-11eb-beaf-0242ac120003,1.602519647001238e+18,5.003491584
r,e28f898c-0ca6-11eb-beaf-0242ac120003,1.6025196470142262e+18,5.016479744
r,e2920aa4-0ca6-11eb-beaf-0242ac120003,1.602519647032928e+18,5.035181568
r,e29470d2-0ca6-11eb-beaf-0242ac120003,1.602519647050368e+18,5.052621568
r,e296e8ee-0ca6-11eb-beaf-0242ac120003,1.6025196470663427e+18,5.068596224
r,e2997014-0ca6-11eb-beaf-0242ac120003,1.6025196470827036e+18,5.084957184
r,e29bd318-0ca6-11eb-beaf-0242ac120003,1.6025196470992625e+18,5.101516032
r,e29e5174-0ca6-11eb-beaf-0242ac120003,1.60251964711502e+18,5.1172736
